defect_id,lot_id,wafer_id,tool_id,process_step,defect_type,defect_density,x_coord_mm,y_coord_mm,timestamp
D-0001276,W2401-0158,W2401-0158-W08,DEP-03,deposition,void,0.0321,63.27,-26.49,2024-01-27T12:00:35
D-0001277,W2401-0158,W2401-0158-W05,DEP-03,deposition,scratch,0.0131,-28.84,-10.85,2024-01-27T14:28:35
D-0001278,W2401-0159,W2401-0159-W17,DEP-01,deposition,void,0.0568,-110.45,24.28,2024-01-27T17:07:50
D-0001279,W2401-0159,W2401-0159-W16,DEP-01,deposition,patterning_defect,0.0784,49.64,-97.09,2024-01-27T17:53:50
D-0001280,W2401-0159,W2401-0159-W02,DEP-01,deposition,patterning_defect,0.0249,7.28,-94.01,2024-01-27T16:27:50
D-0001281,W2401-0159,W2401-0159-W19,DEP-01,deposition,bridge,0.0109,-24.75,-127.34,2024-01-27T16:38:50
D-0001282,W2401-0159,W2401-0159-W19,DEP-01,deposition,bridge,0.0242,116.98,-36.67,2024-01-27T17:13:50
D-0001283,W2401-0159,W2401-0159-W20,DEP-01,deposition,bridge,0.0223,123.61,30.75,2024-01-27T17:49:50
D-0001284,W2401-0159,W2401-0159-W18,DEP-01,deposition,scratch,0.0356,15.75,-6.72,2024-01-27T16:24:50
D-0001285,W2401-0159,W2401-0159-W18,DEP-01,deposition,void,0.0668,-14.62,-93.19,2024-01-27T18:01:50
D-0001286,W2401-0160,W2401-0160-W01,CMP-01,cmp,scratch,0.0298,7.51,-134.44,2024-01-27T22:12:06
D-0001287,W2401-0160,W2401-0160-W09,CMP-01,cmp,etch_pit,0.075,-120.5,-89.36,2024-01-27T21:01:06
D-0001288,W2401-0160,W2401-0160-W24,CMP-01,cmp,scratch,0.0712,-123.78,146.33,2024-01-27T20:29:06
D-0001289,W2401-0160,W2401-0160-W01,CMP-01,cmp,particle,0.0817,-62.7,-134.2,2024-01-27T21:34:06
D-0001290,W2401-0160,W2401-0160-W23,CMP-01,cmp,void,0.0419,101.34,66.86,2024-01-27T19:03:06
D-0001291,W2401-0160,W2401-0160-W10,CMP-01,cmp,etch_pit,0.0629,105.17,110.47,2024-01-27T21:53:06
D-0001292,W2401-0160,W2401-0160-W19,CMP-01,cmp,particle,0.034,-144.03,4.94,2024-01-27T21:13:06
D-0001293,W2401-0161,W2401-0161-W11,DEP-03,deposition,scratch,0.0608,12.98,-109.55,2024-01-28T00:50:48
D-0001294,W2401-0161,W2401-0161-W20,DEP-03,deposition,void,0.0616,99.18,-34.64,2024-01-27T22:59:48
D-0001295,W2401-0161,W2401-0161-W24,DEP-03,deposition,etch_pit,0.0852,-108.64,121.76,2024-01-27T23:43:48
D-0001296,W2401-0161,W2401-0161-W20,DEP-03,deposition,patterning_defect,0.0619,-132.43,-94.57,2024-01-27T23:45:48
D-0001297,W2401-0161,W2401-0161-W08,DEP-03,deposition,particle,0.0846,147.01,-21.42,2024-01-28T01:43:48
D-0001298,W2401-0161,W2401-0161-W04,DEP-03,deposition,bridge,0.0309,120.91,-29.6,2024-01-28T00:44:48
D-0001299,W2401-0161,W2401-0161-W25,DEP-03,deposition,void,0.0878,94.3,44.41,2024-01-27T23:53:48
D-0001300,W2401-0162,W2401-0162-W18,DEP-02,deposition,particle,0.2212,-7.79,-40.38,2024-01-28T05:29:16
D-0001301,W2401-0162,W2401-0162-W01,DEP-02,deposition,particle,0.3344,-119.05,7.81,2024-01-28T05:15:16
D-0001302,W2401-0162,W2401-0162-W11,DEP-02,deposition,patterning_defect,0.2628,78.82,123.77,2024-01-28T05:33:16
D-0001303,W2401-0162,W2401-0162-W25,DEP-02,deposition,particle,0.4571,-56.73,88.03,2024-01-28T04:07:16
D-0001304,W2401-0162,W2401-0162-W16,DEP-02,deposition,particle,0.419,-54.24,138.38,2024-01-28T05:37:16
D-0001305,W2401-0162,W2401-0162-W07,DEP-02,deposition,particle,0.3932,104.43,-120.11,2024-01-28T03:02:16
D-0001306,W2401-0162,W2401-0162-W16,DEP-02,deposition,particle,0.275,-98.47,-1.09,2024-01-28T04:18:16
D-0001307,W2401-0162,W2401-0162-W02,DEP-02,deposition,particle,0.2441,22.53,48.65,2024-01-28T03:00:16
D-0001308,W2401-0162,W2401-0162-W05,DEP-02,deposition,void,0.4533,72.77,24.98,2024-01-28T05:53:16
D-0001309,W2401-0162,W2401-0162-W03,DEP-02,deposition,scratch,0.3644,-91.37,-12.03,2024-01-28T03:37:16
D-0001310,W2401-0162,W2401-0162-W10,DEP-02,deposition,void,0.4469,104.83,-56.47,2024-01-28T04:43:16
D-0001311,W2401-0162,W2401-0162-W10,DEP-02,deposition,scratch,0.22,-68.26,-20.49,2024-01-28T04:42:16
D-0001312,W2401-0162,W2401-0162-W24,DEP-02,deposition,patterning_defect,0.3365,-110.66,-81.8,2024-01-28T03:05:16
D-0001313,W2401-0162,W2401-0162-W01,DEP-02,deposition,void,0.3517,-53.24,82.66,2024-01-28T05:24:16
D-0001314,W2401-0162,W2401-0162-W03,DEP-02,deposition,bridge,0.3964,142.28,56.04,2024-01-28T06:08:16
D-0001315,W2401-0162,W2401-0162-W12,DEP-02,deposition,particle,0.4146,137.38,-99.4,2024-01-28T05:06:16
D-0001316,W2401-0162,W2401-0162-W19,DEP-02,deposition,particle,0.295,-34.71,140.54,2024-01-28T02:58:16
D-0001317,W2401-0162,W2401-0162-W20,DEP-02,deposition,bridge,0.3763,-43.5,-148.57,2024-01-28T04:17:16
D-0001318,W2401-0162,W2401-0162-W18,DEP-02,deposition,void,0.4241,91.71,-53.35,2024-01-28T04:44:16
D-0001319,W2401-0162,W2401-0162-W09,DEP-02,deposition,particle,0.4442,-32.06,-40.01,2024-01-28T05:23:16
D-0001320,W2401-0163,W2401-0163-W13,LIT-02,litho,particle,0.0494,-8.11,-133.93,2024-01-28T07:08:37
D-0001321,W2401-0163,W2401-0163-W19,LIT-02,litho,scratch,0.0763,-145.24,-56.18,2024-01-28T08:25:37
D-0001322,W2401-0163,W2401-0163-W04,LIT-02,litho,void,0.0888,147.35,-74.9,2024-01-28T10:27:37
D-0001323,W2401-0163,W2401-0163-W23,LIT-02,litho,void,0.0243,90.67,-141.81,2024-01-28T07:59:37
D-0001324,W2401-0164,W2401-0164-W13,DEP-01,deposition,void,0.0228,131.05,68.95,2024-01-28T11:54:40
D-0001325,W2401-0164,W2401-0164-W17,DEP-01,deposition,void,0.0757,16.3,54.98,2024-01-28T12:04:40
D-0001326,W2401-0164,W2401-0164-W21,DEP-01,deposition,patterning_defect,0.0695,47.7,10.19,2024-01-28T10:56:40
D-0001327,W2401-0164,W2401-0164-W05,DEP-01,deposition,void,0.0226,58.95,-122.02,2024-01-28T12:30:40
D-0001328,W2401-0164,W2401-0164-W10,DEP-01,deposition,bridge,0.0667,-87.42,-88.29,2024-01-28T11:53:40
D-0001329,W2401-0164,W2401-0164-W11,DEP-01,deposition,etch_pit,0.0206,-132.46,-92.42,2024-01-28T12:52:40
D-0001330,W2401-0164,W2401-0164-W10,DEP-01,deposition,scratch,0.0117,121.55,119.2,2024-01-28T14:08:40
D-0001331,W2401-0164,W2401-0164-W25,DEP-01,deposition,etch_pit,0.049,1.67,138.56,2024-01-28T13:15:40
D-0001332,W2401-0165,W2401-0165-W02,DIFF-01,diffusion,bridge,0.0133,53.49,-113.99,2024-01-28T18:02:24
D-0001333,W2401-0165,W2401-0165-W20,DIFF-01,diffusion,particle,0.0771,96.05,38.5,2024-01-28T16:15:24
D-0001334,W2401-0165,W2401-0165-W08,DIFF-01,diffusion,particle,0.026,106.14,-105.71,2024-01-28T16:42:24
D-0001335,W2401-0165,W2401-0165-W13,DIFF-01,diffusion,particle,0.0368,-66.85,-48.13,2024-01-28T15:15:24
D-0001336,W2401-0165,W2401-0165-W11,DIFF-01,diffusion,scratch,0.0419,-93.43,-113.45,2024-01-28T17:35:24
D-0001337,W2401-0165,W2401-0165-W21,DIFF-01,diffusion,void,0.0336,-13.46,54.76,2024-01-28T15:43:24
D-0001338,W2401-0165,W2401-0165-W05,DIFF-01,diffusion,particle,0.0281,120.69,53.08,2024-01-28T17:04:24
D-0001339,W2401-0166,W2401-0166-W09,IMP-01,implant,void,0.0323,-5.89,59.07,2024-01-28T22:42:54
D-0001340,W2401-0166,W2401-0166-W02,IMP-01,implant,etch_pit,0.0643,53.32,-108.0,2024-01-28T22:03:54
D-0001341,W2401-0166,W2401-0166-W07,IMP-01,implant,particle,0.0701,-62.8,73.28,2024-01-28T22:50:54
D-0001342,W2401-0166,W2401-0166-W20,IMP-01,implant,bridge,0.0683,22.82,-23.48,2024-01-28T22:42:54
D-0001343,W2401-0166,W2401-0166-W16,IMP-01,implant,etch_pit,0.0898,-109.58,-27.58,2024-01-28T20:23:54
D-0001344,W2401-0166,W2401-0166-W11,IMP-01,implant,etch_pit,0.0561,126.01,-40.74,2024-01-28T19:23:54
D-0001345,W2401-0166,W2401-0166-W05,IMP-01,implant,etch_pit,0.0159,10.32,-144.1,2024-01-28T20:55:54
D-0001346,W2401-0167,W2401-0167-W18,ETCH-01,etch,etch_pit,0.2015,121.24,5.05,2024-01-28T23:15:45
D-0001347,W2401-0167,W2401-0167-W11,ETCH-01,etch,etch_pit,0.213,-78.52,-30.92,2024-01-29T00:04:45
D-0001348,W2401-0167,W2401-0167-W14,ETCH-01,etch,void,0.2927,-110.48,9.21,2024-01-29T01:47:45
D-0001349,W2401-0167,W2401-0167-W03,ETCH-01,etch,particle,0.3072,100.55,36.91,2024-01-29T01:33:45
D-0001350,W2401-0167,W2401-0167-W04,ETCH-01,etch,particle,0.2541,-135.95,-113.76,2024-01-28T23:45:45
D-0001351,W2401-0167,W2401-0167-W02,ETCH-01,etch,void,0.2593,-140.41,-40.28,2024-01-28T23:08:45
D-0001352,W2401-0167,W2401-0167-W20,ETCH-01,etch,particle,0.2395,-89.39,131.94,2024-01-29T02:16:45
D-0001353,W2401-0167,W2401-0167-W12,ETCH-01,etch,particle,0.374,-39.73,106.53,2024-01-29T01:30:45
D-0001354,W2401-0167,W2401-0167-W21,ETCH-01,etch,void,0.4423,-136.59,36.74,2024-01-29T01:19:45
D-0001355,W2401-0167,W2401-0167-W14,ETCH-01,etch,particle,0.4158,-10.89,124.33,2024-01-29T01:09:45
D-0001356,W2401-0167,W2401-0167-W10,ETCH-01,etch,scratch,0.2644,-67.54,38.79,2024-01-28T23:38:45
D-0001357,W2401-0167,W2401-0167-W02,ETCH-01,etch,particle,0.3868,137.87,-65.11,2024-01-29T00:16:45
D-0001358,W2401-0167,W2401-0167-W11,ETCH-01,etch,particle,0.2226,17.12,38.93,2024-01-28T23:33:45
D-0001359,W2401-0167,W2401-0167-W23,ETCH-01,etch,particle,0.2973,38.52,8.76,2024-01-29T00:15:45
D-0001360,W2401-0167,W2401-0167-W10,ETCH-01,etch,void,0.2995,-27.97,109.35,2024-01-29T01:35:45
D-0001361,W2401-0167,W2401-0167-W22,ETCH-01,etch,particle,0.2308,34.73,-133.4,2024-01-29T02:02:45
D-0001362,W2401-0167,W2401-0167-W14,ETCH-01,etch,particle,0.2587,92.86,-118.44,2024-01-29T00:50:45
D-0001363,W2401-0167,W2401-0167-W05,ETCH-01,etch,particle,0.3058,-15.6,-60.69,2024-01-29T01:46:45
D-0001364,W2401-0167,W2401-0167-W05,ETCH-01,etch,void,0.4254,-27.98,-109.94,2024-01-29T00:33:45
D-0001365,W2401-0168,W2401-0168-W12,IMP-02,implant,void,0.0122,-37.41,-89.68,2024-01-29T03:24:51
D-0001366,W2401-0168,W2401-0168-W03,IMP-02,implant,void,0.0644,40.17,-122.13,2024-01-29T05:30:51
D-0001367,W2401-0168,W2401-0168-W04,IMP-02,implant,scratch,0.0143,7.91,21.48,2024-01-29T04:58:51
D-0001368,W2401-0168,W2401-0168-W05,IMP-02,implant,scratch,0.0342,-86.66,27.04,2024-01-29T04:41:51
D-0001369,W2401-0169,W2401-0169-W19,IMP-02,implant,scratch,0.0668,139.65,69.11,2024-01-29T08:36:35
D-0001370,W2401-0169,W2401-0169-W07,IMP-02,implant,particle,0.0749,57.93,145.28,2024-01-29T09:02:35
D-0001371,W2401-0169,W2401-0169-W19,IMP-02,implant,particle,0.0678,-112.31,129.21,2024-01-29T07:23:35
D-0001372,W2401-0169,W2401-0169-W25,IMP-02,implant,bridge,0.052,22.52,-30.44,2024-01-29T10:13:35
D-0001373,W2401-0169,W2401-0169-W10,IMP-02,implant,etch_pit,0.0424,-84.99,-50.63,2024-01-29T07:34:35
D-0001374,W2401-0169,W2401-0169-W18,IMP-02,implant,scratch,0.0805,63.62,-1.52,2024-01-29T09:43:35
D-0001375,W2401-0169,W2401-0169-W22,IMP-02,implant,bridge,0.0417,135.54,-37.47,2024-01-29T09:02:35
D-0001376,W2401-0170,W2401-0170-W25,ETCH-03,etch,scratch,0.0294,73.34,-6.48,2024-01-29T13:11:14
D-0001377,W2401-0170,W2401-0170-W24,ETCH-03,etch,particle,0.0312,105.95,91.1,2024-01-29T11:35:14
D-0001378,W2401-0170,W2401-0170-W19,ETCH-03,etch,scratch,0.012,-41.76,-3.32,2024-01-29T12:05:14
D-0001379,W2401-0170,W2401-0170-W07,ETCH-03,etch,etch_pit,0.0215,61.53,59.18,2024-01-29T12:04:14
D-0001380,W2401-0171,W2401-0171-W07,DEP-03,deposition,bridge,0.0788,-62.85,-137.1,2024-01-29T17:50:17
D-0001381,W2401-0171,W2401-0171-W05,DEP-03,deposition,scratch,0.071,94.01,129.56,2024-01-29T17:24:17
D-0001382,W2401-0171,W2401-0171-W13,DEP-03,deposition,bridge,0.0575,-93.32,-99.73,2024-01-29T17:28:17
D-0001383,W2401-0171,W2401-0171-W08,DEP-03,deposition,bridge,0.0667,-82.3,10.41,2024-01-29T16:53:17
D-0001384,W2401-0171,W2401-0171-W21,DEP-03,deposition,particle,0.0209,55.43,-142.54,2024-01-29T15:51:17
D-0001385,W2401-0172,W2401-0172-W23,ETCH-03,etch,patterning_defect,0.2163,34.82,-81.07,2024-01-29T22:52:56
D-0001386,W2401-0172,W2401-0172-W06,ETCH-03,etch,particle,0.2733,-85.7,-60.52,2024-01-29T22:16:56
D-0001387,W2401-0172,W2401-0172-W03,ETCH-03,etch,particle,0.3313,116.06,-146.29,2024-01-29T22:20:56
D-0001388,W2401-0172,W2401-0172-W16,ETCH-03,etch,particle,0.2803,-123.94,102.14,2024-01-29T22:24:56
D-0001389,W2401-0172,W2401-0172-W11,ETCH-03,etch,particle,0.2973,123.62,-17.12,2024-01-29T21:19:56
D-0001390,W2401-0172,W2401-0172-W19,ETCH-03,etch,scratch,0.3556,-88.88,136.9,2024-01-29T19:59:56
D-0001391,W2401-0172,W2401-0172-W01,ETCH-03,etch,particle,0.4081,86.0,144.44,2024-01-29T20:22:56
D-0001392,W2401-0172,W2401-0172-W22,ETCH-03,etch,particle,0.3934,-20.12,37.37,2024-01-29T22:47:56
D-0001393,W2401-0172,W2401-0172-W05,ETCH-03,etch,etch_pit,0.3232,-9.7,-83.93,2024-01-29T19:47:56
D-0001394,W2401-0172,W2401-0172-W14,ETCH-03,etch,bridge,0.3266,137.11,135.57,2024-01-29T21:10:56
D-0001395,W2401-0172,W2401-0172-W10,ETCH-03,etch,void,0.2071,90.19,-147.97,2024-01-29T21:50:56
D-0001396,W2401-0172,W2401-0172-W12,ETCH-03,etch,particle,0.2946,-138.7,34.08,2024-01-29T20:11:56
D-0001397,W2401-0172,W2401-0172-W20,ETCH-03,etch,particle,0.2761,38.79,-123.73,2024-01-29T22:58:56
D-0001398,W2401-0172,W2401-0172-W02,ETCH-03,etch,particle,0.3978,-60.34,-133.01,2024-01-29T21:34:56
D-0001399,W2401-0172,W2401-0172-W09,ETCH-03,etch,particle,0.362,-19.57,83.89,2024-01-29T21:01:56
D-0001400,W2401-0172,W2401-0172-W17,ETCH-03,etch,particle,0.3134,-107.96,20.61,2024-01-29T19:28:56
D-0001401,W2401-0173,W2401-0173-W06,DEP-01,deposition,particle,0.0132,61.56,-92.11,2024-01-30T01:51:37
D-0001402,W2401-0173,W2401-0173-W22,DEP-01,deposition,patterning_defect,0.0607,87.57,132.26,2024-01-30T03:04:37
D-0001403,W2401-0173,W2401-0173-W09,DEP-01,deposition,patterning_defect,0.0683,-64.75,-15.55,2024-01-30T01:01:37
D-0001404,W2401-0173,W2401-0173-W20,DEP-01,deposition,void,0.0569,-117.86,126.74,2024-01-30T02:11:37
D-0001405,W2401-0173,W2401-0173-W23,DEP-01,deposition,etch_pit,0.0644,74.07,100.92,2024-01-30T02:42:37
D-0001406,W2401-0173,W2401-0173-W09,DEP-01,deposition,etch_pit,0.0579,-125.94,29.43,2024-01-30T02:41:37
D-0001407,W2401-0173,W2401-0173-W17,DEP-01,deposition,void,0.0571,35.83,-55.13,2024-01-30T01:01:37
D-0001408,W2401-0174,W2401-0174-W10,LIT-01,litho,bridge,0.074,-87.15,96.42,2024-01-30T07:00:25
D-0001409,W2401-0174,W2401-0174-W14,LIT-01,litho,scratch,0.0202,73.1,141.66,2024-01-30T04:47:25
D-0001410,W2401-0174,W2401-0174-W13,LIT-01,litho,particle,0.0181,65.14,25.55,2024-01-30T05:58:25
D-0001411,W2401-0174,W2401-0174-W21,LIT-01,litho,particle,0.0794,-117.91,34.54,2024-01-30T06:05:25
D-0001412,W2401-0175,W2401-0175-W08,LIT-02,litho,scratch,0.0103,-127.18,55.15,2024-01-30T09:25:51
D-0001413,W2401-0175,W2401-0175-W24,LIT-02,litho,bridge,0.0835,-100.32,122.07,2024-01-30T11:03:51
D-0001414,W2401-0175,W2401-0175-W19,LIT-02,litho,patterning_defect,0.0663,-58.35,-0.68,2024-01-30T08:18:51
D-0001415,W2401-0175,W2401-0175-W21,LIT-02,litho,scratch,0.0418,-11.59,1.2,2024-01-30T09:39:51
D-0001416,W2401-0175,W2401-0175-W03,LIT-02,litho,etch_pit,0.0719,7.85,121.88,2024-01-30T08:06:51
D-0001417,W2401-0175,W2401-0175-W07,LIT-02,litho,void,0.0614,44.38,-131.77,2024-01-30T10:22:51
D-0001418,W2401-0176,W2401-0176-W10,ETCH-01,etch,particle,0.0518,-34.44,-126.04,2024-01-30T14:17:48
D-0001419,W2401-0176,W2401-0176-W07,ETCH-01,etch,bridge,0.0304,42.45,-29.56,2024-01-30T13:09:48
D-0001420,W2401-0176,W2401-0176-W24,ETCH-01,etch,patterning_defect,0.058,140.8,139.62,2024-01-30T12:50:48
D-0001421,W2401-0176,W2401-0176-W01,ETCH-01,etch,etch_pit,0.036,-21.34,-16.74,2024-01-30T12:18:48
D-0001422,W2401-0176,W2401-0176-W19,ETCH-01,etch,etch_pit,0.0409,114.31,12.39,2024-01-30T11:10:48
D-0001423,W2401-0176,W2401-0176-W20,ETCH-01,etch,etch_pit,0.0456,-89.0,90.59,2024-01-30T11:22:48
D-0001424,W2401-0176,W2401-0176-W18,ETCH-01,etch,particle,0.0804,-24.68,-34.51,2024-01-30T11:43:48
D-0001425,W2401-0176,W2401-0176-W01,ETCH-01,etch,particle,0.0358,119.46,69.27,2024-01-30T14:05:48
D-0001426,W2401-0177,W2401-0177-W14,CMP-01,cmp,patterning_defect,0.0364,49.32,6.78,2024-01-30T17:08:20
D-0001427,W2401-0177,W2401-0177-W11,CMP-01,cmp,scratch,0.0707,115.76,-44.08,2024-01-30T16:10:20
D-0001428,W2401-0177,W2401-0177-W09,CMP-01,cmp,void,0.032,-146.96,-33.85,2024-01-30T17:20:20
D-0001429,W2401-0177,W2401-0177-W11,CMP-01,cmp,void,0.0747,91.89,106.04,2024-01-30T16:40:20
D-0001430,W2401-0177,W2401-0177-W22,CMP-01,cmp,particle,0.0157,-34.98,-72.9,2024-01-30T15:53:20
D-0001431,W2401-0177,W2401-0177-W05,CMP-01,cmp,scratch,0.0305,-58.84,-128.52,2024-01-30T17:37:20
D-0001432,W2401-0177,W2401-0177-W19,CMP-01,cmp,bridge,0.0846,-147.53,89.9,2024-01-30T16:17:20
D-0001433,W2401-0177,W2401-0177-W07,CMP-01,cmp,void,0.083,148.44,-143.94,2024-01-30T18:44:20
D-0001434,W2401-0178,W2401-0178-W11,LIT-02,litho,etch_pit,0.0794,68.6,-14.11,2024-01-30T20:31:16
D-0001435,W2401-0178,W2401-0178-W14,LIT-02,litho,scratch,0.0806,-60.11,130.11,2024-01-30T20:08:16
D-0001436,W2401-0178,W2401-0178-W07,LIT-02,litho,void,0.0429,-97.34,88.6,2024-01-30T20:54:16
D-0001437,W2401-0178,W2401-0178-W24,LIT-02,litho,particle,0.0589,10.33,-139.94,2024-01-30T22:04:16
D-0001438,W2401-0178,W2401-0178-W25,LIT-02,litho,etch_pit,0.0697,-85.65,50.06,2024-01-30T19:32:16
D-0001439,W2401-0179,W2401-0179-W21,LIT-02,litho,particle,0.3519,28.72,109.67,2024-01-31T03:06:38
D-0001440,W2401-0179,W2401-0179-W19,LIT-02,litho,bridge,0.2337,-67.72,146.03,2024-01-31T01:58:38
D-0001441,W2401-0179,W2401-0179-W09,LIT-02,litho,particle,0.2906,32.6,7.93,2024-01-31T00:52:38
D-0001442,W2401-0179,W2401-0179-W11,LIT-02,litho,etch_pit,0.316,-43.53,80.48,2024-01-31T02:48:38
D-0001443,W2401-0179,W2401-0179-W23,LIT-02,litho,particle,0.447,141.16,-144.78,2024-01-31T00:58:38
D-0001444,W2401-0179,W2401-0179-W16,LIT-02,litho,particle,0.4383,21.77,52.7,2024-01-31T01:02:38
D-0001445,W2401-0179,W2401-0179-W19,LIT-02,litho,void,0.3903,-135.54,47.04,2024-01-31T01:26:38
D-0001446,W2401-0179,W2401-0179-W01,LIT-02,litho,particle,0.3542,-68.46,44.9,2024-01-31T03:03:38
D-0001447,W2401-0179,W2401-0179-W02,LIT-02,litho,void,0.4424,-43.58,9.07,2024-01-31T02:51:38
D-0001448,W2401-0179,W2401-0179-W05,LIT-02,litho,particle,0.2701,101.78,-143.77,2024-01-31T00:24:38
D-0001449,W2401-0179,W2401-0179-W10,LIT-02,litho,particle,0.2568,18.93,-17.87,2024-01-31T01:33:38
D-0001450,W2401-0179,W2401-0179-W16,LIT-02,litho,particle,0.3092,-40.95,-40.14,2024-01-31T00:05:38
D-0001451,W2401-0179,W2401-0179-W22,LIT-02,litho,particle,0.3284,-22.24,-69.34,2024-01-31T02:31:38
D-0001452,W2401-0179,W2401-0179-W17,LIT-02,litho,scratch,0.2504,0.26,75.88,2024-01-31T00:09:38
D-0001453,W2401-0179,W2401-0179-W20,LIT-02,litho,particle,0.3603,111.39,58.51,2024-01-31T03:02:38
D-0001454,W2401-0179,W2401-0179-W09,LIT-02,litho,particle,0.3051,-76.08,79.4,2024-01-31T00:19:38
D-0001455,W2401-0179,W2401-0179-W14,LIT-02,litho,particle,0.3607,66.33,-36.73,2024-01-31T02:15:38
D-0001456,W2401-0179,W2401-0179-W25,LIT-02,litho,particle,0.3148,100.92,-61.82,2024-01-31T01:48:38
D-0001457,W2401-0180,W2401-0180-W04,ETCH-03,etch,etch_pit,0.0455,59.54,-34.58,2024-01-31T04:18:23
D-0001458,W2401-0180,W2401-0180-W19,ETCH-03,etch,scratch,0.0873,123.6,-123.24,2024-01-31T03:55:23
D-0001459,W2401-0180,W2401-0180-W17,ETCH-03,etch,patterning_defect,0.0739,-122.08,12.18,2024-01-31T04:10:23
D-0001460,W2401-0180,W2401-0180-W10,ETCH-03,etch,etch_pit,0.0809,96.35,95.87,2024-01-31T05:56:23
D-0001461,W2401-0180,W2401-0180-W10,ETCH-03,etch,void,0.0539,100.12,129.2,2024-01-31T04:11:23
D-0001462,W2401-0181,W2401-0181-W05,LIT-03,litho,particle,0.2361,45.82,-113.52,2024-01-31T09:46:31
D-0001463,W2401-0181,W2401-0181-W17,LIT-03,litho,etch_pit,0.2067,-103.85,-97.96,2024-01-31T09:07:31
D-0001464,W2401-0181,W2401-0181-W22,LIT-03,litho,void,0.2142,62.11,88.38,2024-01-31T08:56:31
D-0001465,W2401-0181,W2401-0181-W11,LIT-03,litho,void,0.4182,63.91,38.05,2024-01-31T09:01:31
D-0001466,W2401-0181,W2401-0181-W02,LIT-03,litho,scratch,0.338,92.36,144.36,2024-01-31T09:35:31
D-0001467,W2401-0181,W2401-0181-W11,LIT-03,litho,scratch,0.2177,86.74,-23.63,2024-01-31T08:27:31
D-0001468,W2401-0181,W2401-0181-W11,LIT-03,litho,particle,0.3312,145.67,112.8,2024-01-31T09:26:31
D-0001469,W2401-0181,W2401-0181-W18,LIT-03,litho,particle,0.2099,-14.17,-86.38,2024-01-31T09:18:31
D-0001470,W2401-0181,W2401-0181-W03,LIT-03,litho,particle,0.2162,-1.75,-131.69,2024-01-31T09:35:31
D-0001471,W2401-0181,W2401-0181-W10,LIT-03,litho,particle,0.4469,78.11,37.9,2024-01-31T07:49:31
D-0001472,W2401-0181,W2401-0181-W13,LIT-03,litho,void,0.2525,-70.45,3.49,2024-01-31T08:52:31
D-0001473,W2401-0181,W2401-0181-W07,LIT-03,litho,particle,0.4153,136.93,55.2,2024-01-31T08:49:31
D-0001474,W2401-0181,W2401-0181-W03,LIT-03,litho,particle,0.3484,54.02,-95.24,2024-01-31T09:48:31
D-0001475,W2401-0181,W2401-0181-W22,LIT-03,litho,particle,0.358,-49.55,-122.71,2024-01-31T10:33:31
D-0001476,W2401-0181,W2401-0181-W18,LIT-03,litho,particle,0.4321,43.82,11.93,2024-01-31T09:51:31
D-0001477,W2401-0182,W2401-0182-W21,DEP-02,deposition,etch_pit,0.0179,79.57,94.01,2024-01-31T10:46:08
D-0001478,W2401-0182,W2401-0182-W21,DEP-02,deposition,etch_pit,0.0106,-29.27,64.15,2024-01-31T13:12:08
D-0001479,W2401-0182,W2401-0182-W02,DEP-02,deposition,etch_pit,0.0138,25.67,-83.61,2024-01-31T13:59:08
D-0001480,W2401-0182,W2401-0182-W05,DEP-02,deposition,bridge,0.0215,15.88,117.25,2024-01-31T11:37:08
D-0001481,W2401-0182,W2401-0182-W09,DEP-02,deposition,patterning_defect,0.0509,128.05,-18.88,2024-01-31T11:57:08
D-0001482,W2401-0182,W2401-0182-W20,DEP-02,deposition,patterning_defect,0.0837,-76.7,-54.78,2024-01-31T12:27:08
D-0001483,W2401-0182,W2401-0182-W16,DEP-02,deposition,scratch,0.0509,-25.7,5.53,2024-01-31T13:46:08
D-0001484,W2401-0183,W2401-0183-W07,DIFF-02,diffusion,scratch,0.0652,-145.05,-3.92,2024-01-31T15:49:34
D-0001485,W2401-0183,W2401-0183-W24,DIFF-02,diffusion,particle,0.0237,91.01,118.84,2024-01-31T15:44:34
D-0001486,W2401-0183,W2401-0183-W04,DIFF-02,diffusion,scratch,0.0372,-136.27,102.56,2024-01-31T16:10:34
D-0001487,W2401-0183,W2401-0183-W15,DIFF-02,diffusion,bridge,0.0126,-111.16,-121.1,2024-01-31T16:51:34
D-0001488,W2401-0183,W2401-0183-W20,DIFF-02,diffusion,bridge,0.0802,-82.65,-67.39,2024-01-31T18:19:34
D-0001489,W2401-0184,W2401-0184-W09,IMP-02,implant,particle,0.0394,2.71,-86.65,2024-01-31T18:58:52
D-0001490,W2401-0184,W2401-0184-W10,IMP-02,implant,particle,0.081,134.39,45.12,2024-01-31T21:38:52
D-0001491,W2401-0184,W2401-0184-W04,IMP-02,implant,etch_pit,0.0849,142.38,87.4,2024-01-31T18:51:52
D-0001492,W2401-0184,W2401-0184-W07,IMP-02,implant,void,0.0892,-115.08,38.08,2024-01-31T20:19:52
D-0001493,W2401-0184,W2401-0184-W25,IMP-02,implant,void,0.016,-137.83,41.38,2024-01-31T20:34:52
D-0001494,W2401-0184,W2401-0184-W20,IMP-02,implant,void,0.0143,113.98,-79.83,2024-01-31T19:56:52
D-0001495,W2401-0185,W2401-0185-W12,ETCH-01,etch,void,0.0334,-26.22,-8.04,2024-02-01T02:04:20
