reading_id,lot_id,tool_id,process_step,parameter_name,parameter_value,alert_flag,timestamp
SR-0000810,W2401-0081,CMP-01,cmp,friction_coeff,0.3506,0,2024-01-14T16:36:00
SR-0000811,W2401-0082,DEP-01,deposition,dep_temp_c,306.1383,0,2024-01-14T18:58:01
SR-0000812,W2401-0082,DEP-01,deposition,dep_temp_c,297.7091,0,2024-01-14T19:05:01
SR-0000813,W2401-0082,DEP-01,deposition,dep_pressure_mtorr,5.1089,0,2024-01-14T19:13:01
SR-0000814,W2401-0082,DEP-01,deposition,dep_pressure_mtorr,4.8435,0,2024-01-14T19:21:01
SR-0000815,W2401-0082,DEP-01,deposition,rf_power_w,390.0385,0,2024-01-14T19:27:01
SR-0000816,W2401-0082,DEP-01,deposition,rf_power_w,358.3236,0,2024-01-14T19:35:01
SR-0000817,W2401-0082,DEP-01,deposition,precursor_flow_sccm,27.8107,0,2024-01-14T19:45:01
SR-0000818,W2401-0082,DEP-01,deposition,precursor_flow_sccm,30.2096,0,2024-01-14T19:54:01
SR-0000819,W2401-0082,DEP-01,deposition,film_thickness_nm,50.9038,0,2024-01-14T20:00:01
SR-0000820,W2401-0082,DEP-01,deposition,film_thickness_nm,50.8359,0,2024-01-14T20:08:01
SR-0000821,W2401-0083,DEP-02,deposition,dep_temp_c,302.5717,0,2024-01-14T22:48:16
SR-0000822,W2401-0083,DEP-02,deposition,dep_temp_c,300.1743,0,2024-01-14T22:55:16
SR-0000823,W2401-0083,DEP-02,deposition,dep_pressure_mtorr,5.1724,0,2024-01-14T23:03:16
SR-0000824,W2401-0083,DEP-02,deposition,dep_pressure_mtorr,4.8486,0,2024-01-14T23:10:16
SR-0000825,W2401-0083,DEP-02,deposition,rf_power_w,414.3962,0,2024-01-14T23:18:16
SR-0000826,W2401-0083,DEP-02,deposition,rf_power_w,429.47,0,2024-01-14T23:26:16
SR-0000827,W2401-0083,DEP-02,deposition,precursor_flow_sccm,29.0198,0,2024-01-14T23:36:16
SR-0000828,W2401-0083,DEP-02,deposition,precursor_flow_sccm,34.0902,0,2024-01-14T23:42:16
SR-0000829,W2401-0083,DEP-02,deposition,film_thickness_nm,49.9261,0,2024-01-14T23:50:16
SR-0000830,W2401-0083,DEP-02,deposition,film_thickness_nm,49.4747,0,2024-01-14T23:57:16
SR-0000831,W2401-0084,ETCH-03,etch,etch_temp_c,178.4907,0,2024-01-15T02:19:24
SR-0000832,W2401-0084,ETCH-03,etch,etch_temp_c,172.4561,0,2024-01-15T02:26:24
SR-0000833,W2401-0084,ETCH-03,etch,etch_pressure_mtorr,8.9375,0,2024-01-15T02:36:24
SR-0000834,W2401-0084,ETCH-03,etch,etch_pressure_mtorr,8.3771,0,2024-01-15T02:45:24
SR-0000835,W2401-0084,ETCH-03,etch,rf_power_w,369.3928,0,2024-01-15T02:52:24
SR-0000836,W2401-0084,ETCH-03,etch,rf_power_w,347.2663,0,2024-01-15T03:00:24
SR-0000837,W2401-0084,ETCH-03,etch,gas_flow_sccm,51.6334,0,2024-01-15T03:07:24
SR-0000838,W2401-0084,ETCH-03,etch,gas_flow_sccm,50.1729,0,2024-01-15T03:15:24
SR-0000839,W2401-0084,ETCH-03,etch,endpoint_time_s,117.6636,0,2024-01-15T03:22:24
SR-0000840,W2401-0084,ETCH-03,etch,endpoint_time_s,120.5375,0,2024-01-15T03:32:24
SR-0000841,W2401-0085,DIFF-01,diffusion,furnace_temp_c,943.141,0,2024-01-15T06:01:21
SR-0000842,W2401-0085,DIFF-01,diffusion,furnace_temp_c,947.0208,0,2024-01-15T06:08:21
SR-0000843,W2401-0085,DIFF-01,diffusion,ramp_rate_c_min,9.7938,0,2024-01-15T06:18:21
SR-0000844,W2401-0085,DIFF-01,diffusion,ramp_rate_c_min,10.7636,0,2024-01-15T06:25:21
SR-0000845,W2401-0085,DIFF-01,diffusion,ambient_pressure_torr,761.6662,0,2024-01-15T06:35:21
SR-0000846,W2401-0085,DIFF-01,diffusion,ambient_pressure_torr,759.5424,0,2024-01-15T06:43:21
SR-0000847,W2401-0085,DIFF-01,diffusion,gas_ratio,1.906,0,2024-01-15T06:51:21
SR-0000848,W2401-0085,DIFF-01,diffusion,gas_ratio,1.941,0,2024-01-15T06:57:21
SR-0000849,W2401-0085,DIFF-01,diffusion,anneal_time_min,30.1957,0,2024-01-15T07:04:21
SR-0000850,W2401-0085,DIFF-01,diffusion,anneal_time_min,25.578,0,2024-01-15T07:14:21
SR-0000851,W2401-0086,DIFF-01,diffusion,furnace_temp_c,957.1539,0,2024-01-15T10:01:46
SR-0000852,W2401-0086,DIFF-01,diffusion,furnace_temp_c,951.2799,0,2024-01-15T10:07:46
SR-0000853,W2401-0086,DIFF-01,diffusion,ramp_rate_c_min,10.7348,0,2024-01-15T10:15:46
SR-0000854,W2401-0086,DIFF-01,diffusion,ramp_rate_c_min,11.0469,0,2024-01-15T10:25:46
SR-0000855,W2401-0086,DIFF-01,diffusion,ambient_pressure_torr,761.8477,0,2024-01-15T10:33:46
SR-0000856,W2401-0086,DIFF-01,diffusion,ambient_pressure_torr,758.4717,0,2024-01-15T10:39:46
SR-0000857,W2401-0086,DIFF-01,diffusion,gas_ratio,1.8143,0,2024-01-15T10:49:46
SR-0000858,W2401-0086,DIFF-01,diffusion,gas_ratio,1.9758,0,2024-01-15T10:57:46
SR-0000859,W2401-0086,DIFF-01,diffusion,anneal_time_min,30.329,0,2024-01-15T11:04:46
SR-0000860,W2401-0086,DIFF-01,diffusion,anneal_time_min,26.2764,0,2024-01-15T11:10:46
SR-0000861,W2401-0087,ETCH-02,etch,etch_temp_c,179.3804,0,2024-01-15T14:05:12
SR-0000862,W2401-0087,ETCH-02,etch,etch_temp_c,169.638,0,2024-01-15T14:13:12
SR-0000863,W2401-0087,ETCH-02,etch,etch_pressure_mtorr,8.2804,0,2024-01-15T14:22:12
SR-0000864,W2401-0087,ETCH-02,etch,etch_pressure_mtorr,7.5017,0,2024-01-15T14:29:12
SR-0000865,W2401-0087,ETCH-02,etch,rf_power_w,378.2352,0,2024-01-15T14:40:12
SR-0000866,W2401-0087,ETCH-02,etch,rf_power_w,358.9378,0,2024-01-15T14:45:12
SR-0000867,W2401-0087,ETCH-02,etch,gas_flow_sccm,49.7145,0,2024-01-15T14:54:12
SR-0000868,W2401-0087,ETCH-02,etch,gas_flow_sccm,49.4844,0,2024-01-15T15:03:12
SR-0000869,W2401-0087,ETCH-02,etch,endpoint_time_s,124.87,0,2024-01-15T15:11:12
SR-0000870,W2401-0087,ETCH-02,etch,endpoint_time_s,114.9146,0,2024-01-15T15:17:12
SR-0000871,W2401-0088,DIFF-02,diffusion,furnace_temp_c,951.2599,0,2024-01-15T17:37:45
SR-0000872,W2401-0088,DIFF-02,diffusion,furnace_temp_c,942.9811,0,2024-01-15T17:44:45
SR-0000873,W2401-0088,DIFF-02,diffusion,ramp_rate_c_min,10.1635,0,2024-01-15T17:52:45
SR-0000874,W2401-0088,DIFF-02,diffusion,ramp_rate_c_min,10.2834,0,2024-01-15T18:01:45
SR-0000875,W2401-0088,DIFF-02,diffusion,ambient_pressure_torr,762.3999,0,2024-01-15T18:11:45
SR-0000876,W2401-0088,DIFF-02,diffusion,ambient_pressure_torr,758.1252,0,2024-01-15T18:17:45
SR-0000877,W2401-0088,DIFF-02,diffusion,gas_ratio,2.0566,0,2024-01-15T18:27:45
SR-0000878,W2401-0088,DIFF-02,diffusion,gas_ratio,1.8668,0,2024-01-15T18:33:45
SR-0000879,W2401-0088,DIFF-02,diffusion,anneal_time_min,28.3023,0,2024-01-15T18:43:45
SR-0000880,W2401-0088,DIFF-02,diffusion,anneal_time_min,31.4935,0,2024-01-15T18:49:45
SR-0000881,W2401-0089,IMP-02,implant,beam_current_ma,10.2375,0,2024-01-15T21:44:23
SR-0000882,W2401-0089,IMP-02,implant,beam_current_ma,10.6576,0,2024-01-15T21:54:23
SR-0000883,W2401-0089,IMP-02,implant,beam_energy_kev,51.6971,0,2024-01-15T22:00:23
SR-0000884,W2401-0089,IMP-02,implant,beam_energy_kev,48.0529,0,2024-01-15T22:09:23
SR-0000885,W2401-0089,IMP-02,implant,scan_speed_mm_s,99.2661,0,2024-01-15T22:19:23
SR-0000886,W2401-0089,IMP-02,implant,scan_speed_mm_s,98.576,0,2024-01-15T22:25:23
SR-0000887,W2401-0089,IMP-02,implant,dose_uniformity_pct,98.4534,0,2024-01-15T22:34:23
SR-0000888,W2401-0089,IMP-02,implant,dose_uniformity_pct,97.8273,0,2024-01-15T22:41:23
SR-0000889,W2401-0089,IMP-02,implant,tilt_angle_deg,6.8826,0,2024-01-15T22:49:23
SR-0000890,W2401-0089,IMP-02,implant,tilt_angle_deg,7.0853,0,2024-01-15T22:56:23
SR-0000891,W2401-0090,DIFF-02,diffusion,furnace_temp_c,947.6959,0,2024-01-16T02:04:20
SR-0000892,W2401-0090,DIFF-02,diffusion,furnace_temp_c,947.1126,0,2024-01-16T02:12:20
SR-0000893,W2401-0090,DIFF-02,diffusion,ramp_rate_c_min,10.756,0,2024-01-16T02:19:20
SR-0000894,W2401-0090,DIFF-02,diffusion,ramp_rate_c_min,9.8248,0,2024-01-16T02:26:20
SR-0000895,W2401-0090,DIFF-02,diffusion,ambient_pressure_torr,759.2863,0,2024-01-16T02:34:20
SR-0000896,W2401-0090,DIFF-02,diffusion,ambient_pressure_torr,763.4049,0,2024-01-16T02:41:20
SR-0000897,W2401-0090,DIFF-02,diffusion,gas_ratio,2.0038,0,2024-01-16T02:52:20
SR-0000898,W2401-0090,DIFF-02,diffusion,gas_ratio,1.8825,0,2024-01-16T02:57:20
SR-0000899,W2401-0090,DIFF-02,diffusion,anneal_time_min,30.035,0,2024-01-16T03:08:20
SR-0000900,W2401-0090,DIFF-02,diffusion,anneal_time_min,30.2029,0,2024-01-16T03:16:20
SR-0000901,W2401-0091,LIT-02,litho,exposure_energy_mj,25.6647,0,2024-01-16T06:25:19
SR-0000902,W2401-0091,LIT-02,litho,exposure_energy_mj,24.8282,0,2024-01-16T06:30:19
SR-0000903,W2401-0091,LIT-02,litho,focus_offset_nm,0.4353,0,2024-01-16T06:39:19
SR-0000904,W2401-0091,LIT-02,litho,focus_offset_nm,1.192,0,2024-01-16T06:47:19
SR-0000905,W2401-0091,LIT-02,litho,stage_temp_c,21.8911,0,2024-01-16T06:54:19
SR-0000906,W2401-0091,LIT-02,litho,stage_temp_c,22.0268,0,2024-01-16T07:04:19
SR-0000907,W2401-0091,LIT-02,litho,humidity_pct,45.9262,0,2024-01-16T07:10:19
SR-0000908,W2401-0091,LIT-02,litho,humidity_pct,45.4707,0,2024-01-16T07:20:19
SR-0000909,W2401-0091,LIT-02,litho,dose_uniformity_pct,98.6016,0,2024-01-16T07:28:19
SR-0000910,W2401-0091,LIT-02,litho,dose_uniformity_pct,98.6391,0,2024-01-16T07:37:19
SR-0000911,W2401-0092,ETCH-03,etch,etch_temp_c,174.5437,0,2024-01-16T10:35:45
SR-0000912,W2401-0092,ETCH-03,etch,etch_temp_c,176.2976,0,2024-01-16T10:43:45
SR-0000913,W2401-0092,ETCH-03,etch,etch_pressure_mtorr,8.3472,0,2024-01-16T10:53:45
SR-0000914,W2401-0092,ETCH-03,etch,etch_pressure_mtorr,7.998,0,2024-01-16T10:58:45
SR-0000915,W2401-0092,ETCH-03,etch,rf_power_w,365.824,0,2024-01-16T11:06:45
SR-0000916,W2401-0092,ETCH-03,etch,rf_power_w,381.5371,0,2024-01-16T11:17:45
SR-0000917,W2401-0092,ETCH-03,etch,gas_flow_sccm,48.246,0,2024-01-16T11:22:45
SR-0000918,W2401-0092,ETCH-03,etch,gas_flow_sccm,50.2042,0,2024-01-16T11:30:45
SR-0000919,W2401-0092,ETCH-03,etch,endpoint_time_s,110.3868,0,2024-01-16T11:40:45
SR-0000920,W2401-0092,ETCH-03,etch,endpoint_time_s,117.4919,0,2024-01-16T11:48:45
SR-0000921,W2401-0093,CMP-02,cmp,polish_pressure_psi,3.5186,0,2024-01-16T14:53:14
SR-0000922,W2401-0093,CMP-02,cmp,polish_pressure_psi,3.2596,0,2024-01-16T15:00:14
SR-0000923,W2401-0093,CMP-02,cmp,platen_speed_rpm,88.9685,0,2024-01-16T15:07:14
SR-0000924,W2401-0093,CMP-02,cmp,platen_speed_rpm,96.2545,0,2024-01-16T15:15:14
SR-0000925,W2401-0093,CMP-02,cmp,slurry_flow_ml_min,210.2563,0,2024-01-16T15:26:14
SR-0000926,W2401-0093,CMP-02,cmp,slurry_flow_ml_min,197.7902,0,2024-01-16T15:33:14
SR-0000927,W2401-0093,CMP-02,cmp,removal_rate_ang_min,1432.7731,0,2024-01-16T15:42:14
SR-0000928,W2401-0093,CMP-02,cmp,removal_rate_ang_min,1466.1905,0,2024-01-16T15:49:14
SR-0000929,W2401-0093,CMP-02,cmp,friction_coeff,0.3335,0,2024-01-16T15:56:14
SR-0000930,W2401-0093,CMP-02,cmp,friction_coeff,0.3235,0,2024-01-16T16:06:14
SR-0000931,W2401-0094,DEP-02,deposition,dep_temp_c,296.1467,0,2024-01-16T19:14:04
SR-0000932,W2401-0094,DEP-02,deposition,dep_temp_c,303.6953,0,2024-01-16T19:20:04
SR-0000933,W2401-0094,DEP-02,deposition,dep_pressure_mtorr,4.4186,0,2024-01-16T19:29:04
SR-0000934,W2401-0094,DEP-02,deposition,dep_pressure_mtorr,5.0167,0,2024-01-16T19:35:04
SR-0000935,W2401-0094,DEP-02,deposition,rf_power_w,379.8903,0,2024-01-16T19:46:04
SR-0000936,W2401-0094,DEP-02,deposition,rf_power_w,374.702,0,2024-01-16T19:52:04
SR-0000937,W2401-0094,DEP-02,deposition,precursor_flow_sccm,29.4671,0,2024-01-16T20:02:04
SR-0000938,W2401-0094,DEP-02,deposition,precursor_flow_sccm,28.8405,0,2024-01-16T20:08:04
SR-0000939,W2401-0094,DEP-02,deposition,film_thickness_nm,50.4635,0,2024-01-16T20:15:04
SR-0000940,W2401-0094,DEP-02,deposition,film_thickness_nm,49.029,0,2024-01-16T20:25:04
SR-0000941,W2401-0095,DEP-01,deposition,dep_temp_c,294.0847,0,2024-01-16T23:01:15
SR-0000942,W2401-0095,DEP-01,deposition,dep_temp_c,297.8894,0,2024-01-16T23:11:15
SR-0000943,W2401-0095,DEP-01,deposition,dep_pressure_mtorr,5.3334,0,2024-01-16T23:17:15
SR-0000944,W2401-0095,DEP-01,deposition,dep_pressure_mtorr,5.2039,0,2024-01-16T23:28:15
SR-0000945,W2401-0095,DEP-01,deposition,rf_power_w,388.8577,0,2024-01-16T23:33:15
SR-0000946,W2401-0095,DEP-01,deposition,rf_power_w,384.8566,0,2024-01-16T23:43:15
SR-0000947,W2401-0095,DEP-01,deposition,precursor_flow_sccm,29.1428,0,2024-01-16T23:52:15
SR-0000948,W2401-0095,DEP-01,deposition,precursor_flow_sccm,32.3165,0,2024-01-16T23:58:15
SR-0000949,W2401-0095,DEP-01,deposition,film_thickness_nm,49.1019,0,2024-01-17T00:08:15
SR-0000950,W2401-0095,DEP-01,deposition,film_thickness_nm,50.6223,0,2024-01-17T00:15:15
SR-0000951,W2401-0096,DEP-02,deposition,dep_temp_c,304.6026,0,2024-01-17T02:55:33
SR-0000952,W2401-0096,DEP-02,deposition,dep_temp_c,301.0955,0,2024-01-17T03:00:33
SR-0000953,W2401-0096,DEP-02,deposition,dep_pressure_mtorr,4.6969,0,2024-01-17T03:10:33
SR-0000954,W2401-0096,DEP-02,deposition,dep_pressure_mtorr,4.5853,0,2024-01-17T03:16:33
SR-0000955,W2401-0096,DEP-02,deposition,rf_power_w,371.0367,0,2024-01-17T03:25:33
SR-0000956,W2401-0096,DEP-02,deposition,rf_power_w,368.0939,0,2024-01-17T03:34:33
SR-0000957,W2401-0096,DEP-02,deposition,precursor_flow_sccm,29.3706,0,2024-01-17T03:40:33
SR-0000958,W2401-0096,DEP-02,deposition,precursor_flow_sccm,31.1949,0,2024-01-17T03:48:33
SR-0000959,W2401-0096,DEP-02,deposition,film_thickness_nm,49.846,0,2024-01-17T03:58:33
SR-0000960,W2401-0096,DEP-02,deposition,film_thickness_nm,51.396,0,2024-01-17T04:05:33
SR-0000961,W2401-0097,IMP-02,implant,beam_current_ma,9.9279,0,2024-01-17T06:37:00
SR-0000962,W2401-0097,IMP-02,implant,beam_current_ma,10.0956,0,2024-01-17T06:44:00
SR-0000963,W2401-0097,IMP-02,implant,beam_energy_kev,50.9208,0,2024-01-17T06:52:00
SR-0000964,W2401-0097,IMP-02,implant,beam_energy_kev,49.6026,0,2024-01-17T06:58:00
SR-0000965,W2401-0097,IMP-02,implant,scan_speed_mm_s,96.1463,0,2024-01-17T07:09:00
SR-0000966,W2401-0097,IMP-02,implant,scan_speed_mm_s,103.4515,0,2024-01-17T07:16:00
SR-0000967,W2401-0097,IMP-02,implant,dose_uniformity_pct,98.1636,0,2024-01-17T07:23:00
SR-0000968,W2401-0097,IMP-02,implant,dose_uniformity_pct,98.1937,0,2024-01-17T07:32:00
SR-0000969,W2401-0097,IMP-02,implant,tilt_angle_deg,6.9805,0,2024-01-17T07:38:00
SR-0000970,W2401-0097,IMP-02,implant,tilt_angle_deg,7.0768,0,2024-01-17T07:49:00
SR-0000971,W2401-0098,IMP-02,implant,beam_current_ma,8.9109,0,2024-01-17T10:49:30
SR-0000972,W2401-0098,IMP-02,implant,beam_current_ma,10.3289,0,2024-01-17T10:58:30
SR-0000973,W2401-0098,IMP-02,implant,beam_energy_kev,45.8652,0,2024-01-17T11:06:30
SR-0000974,W2401-0098,IMP-02,implant,beam_energy_kev,48.7668,0,2024-01-17T11:15:30
SR-0000975,W2401-0098,IMP-02,implant,scan_speed_mm_s,104.8503,0,2024-01-17T11:23:30
SR-0000976,W2401-0098,IMP-02,implant,scan_speed_mm_s,106.2969,0,2024-01-17T11:30:30
SR-0000977,W2401-0098,IMP-02,implant,dose_uniformity_pct,99.2941,0,2024-01-17T11:38:30
SR-0000978,W2401-0098,IMP-02,implant,dose_uniformity_pct,98.4118,0,2024-01-17T11:45:30
SR-0000979,W2401-0098,IMP-02,implant,tilt_angle_deg,6.781,0,2024-01-17T11:53:30
SR-0000980,W2401-0098,IMP-02,implant,tilt_angle_deg,6.9776,0,2024-01-17T12:01:30
SR-0000981,W2401-0099,IMP-02,implant,beam_current_ma,10.1392,0,2024-01-17T15:03:00
SR-0000982,W2401-0099,IMP-02,implant,beam_current_ma,9.8496,0,2024-01-17T15:11:00
SR-0000983,W2401-0099,IMP-02,implant,beam_energy_kev,50.127,0,2024-01-17T15:17:00
SR-0000984,W2401-0099,IMP-02,implant,beam_energy_kev,48.4713,0,2024-01-17T15:26:00
SR-0000985,W2401-0099,IMP-02,implant,scan_speed_mm_s,97.9746,0,2024-01-17T15:35:00
SR-0000986,W2401-0099,IMP-02,implant,scan_speed_mm_s,101.2561,0,2024-01-17T15:43:00
SR-0000987,W2401-0099,IMP-02,implant,dose_uniformity_pct,98.8912,0,2024-01-17T15:52:00
SR-0000988,W2401-0099,IMP-02,implant,dose_uniformity_pct,98.3103,0,2024-01-17T15:58:00
SR-0000989,W2401-0099,IMP-02,implant,tilt_angle_deg,6.8596,0,2024-01-17T16:07:00
SR-0000990,W2401-0099,IMP-02,implant,tilt_angle_deg,7.3793,0,2024-01-17T16:13:00
SR-0000991,W2401-0100,IMP-02,implant,beam_current_ma,10.8303,0,2024-01-17T19:03:52
SR-0000992,W2401-0100,IMP-02,implant,beam_current_ma,9.3911,0,2024-01-17T19:12:52
SR-0000993,W2401-0100,IMP-02,implant,beam_energy_kev,49.3332,0,2024-01-17T19:19:52
SR-0000994,W2401-0100,IMP-02,implant,beam_energy_kev,53.3838,0,2024-01-17T19:27:52
SR-0000995,W2401-0100,IMP-02,implant,scan_speed_mm_s,96.8506,0,2024-01-17T19:35:52
SR-0000996,W2401-0100,IMP-02,implant,scan_speed_mm_s,106.213,0,2024-01-17T19:44:52
SR-0000997,W2401-0100,IMP-02,implant,dose_uniformity_pct,98.7983,0,2024-01-17T19:53:52
SR-0000998,W2401-0100,IMP-02,implant,dose_uniformity_pct,98.6152,0,2024-01-17T19:58:52
SR-0000999,W2401-0100,IMP-02,implant,tilt_angle_deg,7.0152,0,2024-01-17T20:06:52
SR-0001000,W2401-0100,IMP-02,implant,tilt_angle_deg,6.9368,0,2024-01-17T20:17:52
SR-0001001,W2401-0101,DEP-01,deposition,dep_temp_c,301.4172,0,2024-01-17T22:41:06
SR-0001002,W2401-0101,DEP-01,deposition,dep_temp_c,297.0409,0,2024-01-17T22:51:06
SR-0001003,W2401-0101,DEP-01,deposition,dep_pressure_mtorr,4.3935,0,2024-01-17T22:58:06
SR-0001004,W2401-0101,DEP-01,deposition,dep_pressure_mtorr,4.7885,0,2024-01-17T23:04:06
SR-0001005,W2401-0101,DEP-01,deposition,rf_power_w,405.5624,0,2024-01-17T23:15:06
SR-0001006,W2401-0101,DEP-01,deposition,rf_power_w,373.9674,0,2024-01-17T23:23:06
SR-0001007,W2401-0101,DEP-01,deposition,precursor_flow_sccm,29.7263,0,2024-01-17T23:28:06
SR-0001008,W2401-0101,DEP-01,deposition,precursor_flow_sccm,27.8098,0,2024-01-17T23:39:06
SR-0001009,W2401-0101,DEP-01,deposition,film_thickness_nm,50.4184,0,2024-01-17T23:47:06
SR-0001010,W2401-0101,DEP-01,deposition,film_thickness_nm,50.0817,0,2024-01-17T23:54:06
SR-0001011,W2401-0102,ETCH-01,etch,etch_temp_c,177.1213,0,2024-01-18T03:09:09
SR-0001012,W2401-0102,ETCH-01,etch,etch_temp_c,171.3766,0,2024-01-18T03:17:09
SR-0001013,W2401-0102,ETCH-01,etch,etch_pressure_mtorr,8.4865,0,2024-01-18T03:25:09
SR-0001014,W2401-0102,ETCH-01,etch,etch_pressure_mtorr,7.8813,0,2024-01-18T03:34:09
SR-0001015,W2401-0102,ETCH-01,etch,rf_power_w,381.076,0,2024-01-18T03:39:09
SR-0001016,W2401-0102,ETCH-01,etch,rf_power_w,370.0722,0,2024-01-18T03:48:09
SR-0001017,W2401-0102,ETCH-01,etch,gas_flow_sccm,51.7877,0,2024-01-18T03:57:09
SR-0001018,W2401-0102,ETCH-01,etch,gas_flow_sccm,50.3064,0,2024-01-18T04:04:09
SR-0001019,W2401-0102,ETCH-01,etch,endpoint_time_s,113.2335,0,2024-01-18T04:11:09
SR-0001020,W2401-0102,ETCH-01,etch,endpoint_time_s,113.4351,0,2024-01-18T04:19:09
SR-0001021,W2401-0103,LIT-01,litho,exposure_energy_mj,25.442,0,2024-01-18T07:24:46
SR-0001022,W2401-0103,LIT-01,litho,exposure_energy_mj,24.82,0,2024-01-18T07:32:46
SR-0001023,W2401-0103,LIT-01,litho,focus_offset_nm,-0.2651,0,2024-01-18T07:41:46
SR-0001024,W2401-0103,LIT-01,litho,focus_offset_nm,-1.6775,0,2024-01-18T07:47:46
SR-0001025,W2401-0103,LIT-01,litho,stage_temp_c,22.1206,0,2024-01-18T07:55:46
SR-0001026,W2401-0103,LIT-01,litho,stage_temp_c,22.1942,0,2024-01-18T08:04:46
SR-0001027,W2401-0103,LIT-01,litho,humidity_pct,44.5179,0,2024-01-18T08:11:46
SR-0001028,W2401-0103,LIT-01,litho,humidity_pct,46.568,0,2024-01-18T08:21:46
SR-0001029,W2401-0103,LIT-01,litho,dose_uniformity_pct,97.8846,0,2024-01-18T08:28:46
SR-0001030,W2401-0103,LIT-01,litho,dose_uniformity_pct,98.1473,0,2024-01-18T08:34:46
SR-0001031,W2401-0104,LIT-03,litho,exposure_energy_mj,24.8987,0,2024-01-18T11:17:25
SR-0001032,W2401-0104,LIT-03,litho,exposure_energy_mj,25.5069,0,2024-01-18T11:24:25
SR-0001033,W2401-0104,LIT-03,litho,focus_offset_nm,1.7723,0,2024-01-18T11:30:25
SR-0001034,W2401-0104,LIT-03,litho,focus_offset_nm,0.5444,0,2024-01-18T11:41:25
SR-0001035,W2401-0104,LIT-03,litho,stage_temp_c,21.888,0,2024-01-18T11:46:25
SR-0001036,W2401-0104,LIT-03,litho,stage_temp_c,21.7519,0,2024-01-18T11:57:25
SR-0001037,W2401-0104,LIT-03,litho,humidity_pct,42.3584,0,2024-01-18T12:04:25
SR-0001038,W2401-0104,LIT-03,litho,humidity_pct,40.5952,0,2024-01-18T12:10:25
SR-0001039,W2401-0104,LIT-03,litho,dose_uniformity_pct,98.5263,0,2024-01-18T12:19:25
SR-0001040,W2401-0104,LIT-03,litho,dose_uniformity_pct,98.9271,0,2024-01-18T12:26:25
SR-0001041,W2401-0105,IMP-02,implant,beam_current_ma,9.0466,0,2024-01-18T15:18:37
SR-0001042,W2401-0105,IMP-02,implant,beam_current_ma,9.7083,0,2024-01-18T15:27:37
SR-0001043,W2401-0105,IMP-02,implant,beam_energy_kev,48.1387,0,2024-01-18T15:36:37
SR-0001044,W2401-0105,IMP-02,implant,beam_energy_kev,48.3718,0,2024-01-18T15:42:37
SR-0001045,W2401-0105,IMP-02,implant,scan_speed_mm_s,96.3853,0,2024-01-18T15:51:37
SR-0001046,W2401-0105,IMP-02,implant,scan_speed_mm_s,97.2661,0,2024-01-18T15:59:37
SR-0001047,W2401-0105,IMP-02,implant,dose_uniformity_pct,99.3462,0,2024-01-18T16:08:37
SR-0001048,W2401-0105,IMP-02,implant,dose_uniformity_pct,98.2768,0,2024-01-18T16:13:37
SR-0001049,W2401-0105,IMP-02,implant,tilt_angle_deg,6.5649,0,2024-01-18T16:21:37
SR-0001050,W2401-0105,IMP-02,implant,tilt_angle_deg,6.8173,0,2024-01-18T16:30:37
SR-0001051,W2401-0106,CMP-02,cmp,polish_pressure_psi,3.3459,0,2024-01-18T19:24:04
SR-0001052,W2401-0106,CMP-02,cmp,polish_pressure_psi,3.8975,0,2024-01-18T19:30:04
SR-0001053,W2401-0106,CMP-02,cmp,platen_speed_rpm,94.1102,0,2024-01-18T19:38:04
SR-0001054,W2401-0106,CMP-02,cmp,platen_speed_rpm,87.3216,0,2024-01-18T19:48:04
SR-0001055,W2401-0106,CMP-02,cmp,slurry_flow_ml_min,182.2489,0,2024-01-18T19:54:04
SR-0001056,W2401-0106,CMP-02,cmp,slurry_flow_ml_min,212.8931,0,2024-01-18T20:03:04
SR-0001057,W2401-0106,CMP-02,cmp,removal_rate_ang_min,1423.3069,0,2024-01-18T20:13:04
SR-0001058,W2401-0106,CMP-02,cmp,removal_rate_ang_min,1485.195,0,2024-01-18T20:20:04
SR-0001059,W2401-0106,CMP-02,cmp,friction_coeff,0.3213,0,2024-01-18T20:29:04
SR-0001060,W2401-0106,CMP-02,cmp,friction_coeff,0.3234,0,2024-01-18T20:35:04
SR-0001061,W2401-0107,LIT-02,litho,exposure_energy_mj,25.2975,0,2024-01-18T23:44:46
SR-0001062,W2401-0107,LIT-02,litho,exposure_energy_mj,24.6811,0,2024-01-18T23:54:46
SR-0001063,W2401-0107,LIT-02,litho,focus_offset_nm,0.2031,0,2024-01-19T00:01:46
SR-0001064,W2401-0107,LIT-02,litho,focus_offset_nm,0.6201,0,2024-01-19T00:08:46
SR-0001065,W2401-0107,LIT-02,litho,stage_temp_c,21.9022,0,2024-01-19T00:16:46
SR-0001066,W2401-0107,LIT-02,litho,stage_temp_c,22.2884,0,2024-01-19T00:24:46
SR-0001067,W2401-0107,LIT-02,litho,humidity_pct,45.3159,0,2024-01-19T00:34:46
SR-0001068,W2401-0107,LIT-02,litho,humidity_pct,40.5451,0,2024-01-19T00:40:46
SR-0001069,W2401-0107,LIT-02,litho,dose_uniformity_pct,97.363,0,2024-01-19T00:47:46
SR-0001070,W2401-0107,LIT-02,litho,dose_uniformity_pct,99.0892,0,2024-01-19T00:58:46
SR-0001071,W2401-0108,ETCH-01,etch,etch_temp_c,179.1247,0,2024-01-19T03:51:23
